qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qcovs,organism
sp|A0A2P1GIY9|REDX2_CATRO,XP_027125634.2,66.769,325,105,3,1,323,5,328,3.34e-164,468.0,83.69,Coffea arabica
sp|A0A2P1GIY9|REDX2_CATRO,XP_027167443.1,66.358,324,106,3,1,322,5,327,1.68e-162,463.0,83.02,Coffea eugenioides
sp|A0A2P1GIY9|REDX2_CATRO,KAL3512470.1,66.246,317,106,1,7,323,12,327,5.3e-162,462.0,83.91,Cinchona calisaya
sp|A0A2P1GIY9|REDX2_CATRO,KAL3512468.1,65.723,318,108,1,6,323,11,327,7.04e-162,462.0,83.65,Cinchona calisaya
sp|A0A2P1GIY9|REDX2_CATRO,XP_071901954.1,65.741,324,108,3,1,322,5,327,1.57e-161,461.0,82.41,Coffea arabica
sp|A0A2P1GIY9|REDX2_CATRO,KAL3512473.1,65.409,318,109,1,6,323,7,323,2.5900000000000003e-161,460.0,84.28,Cinchona calisaya
sp|A0A2P1GIY9|REDX2_CATRO,XP_027167445.1,64.506,324,113,2,1,323,1,323,1.9099999999999999e-159,456.0,83.64,Coffea eugenioides
sp|A0A2P1GIY9|REDX2_CATRO,KAL3512474.1,65.094,318,110,1,6,323,11,327,5.54e-159,454.0,83.96,Cinchona calisaya
sp|A0A2P1GIY9|REDX2_CATRO,XP_027167446.1,64.506,324,113,2,1,323,1,323,5.91e-159,454.0,83.33,Coffea eugenioides
sp|A0A2P1GIY9|REDX2_CATRO,KAL3507619.1,65.931,317,107,1,7,323,12,327,5.91e-159,454.0,83.6,Cinchona calisaya
sp|A0A2P1GIY9|REDX2_CATRO,XP_027125636.1,64.506,324,113,2,1,323,1,323,6.379999999999999e-159,454.0,83.33,Coffea arabica
sp|A0A2P1GIY9|REDX2_CATRO,XP_027122930.1,63.889,324,115,2,1,323,1,323,5.82e-158,452.0,82.41,Coffea arabica
sp|A0A2P1GIY9|REDX2_CATRO,XP_027167444.1,63.58,324,116,2,1,323,1,323,1e-156,449.0,82.41,Coffea eugenioides
sp|A0A2P1GIY9|REDX2_CATRO,CDP20573.1,64.0,325,114,3,1,323,5,328,1.12e-156,449.0,83.38,Coffea canephora
sp|A0A2P1GIY9|REDX2_CATRO,XP_054812149.1,63.158,323,118,1,1,323,1,322,2.07e-155,445.0,81.73,Prosopis cineraria
sp|A0A2P1GIY9|REDX2_CATRO,CDP20572.1,64.873,316,108,3,1,314,1,315,6.85e-155,444.0,82.28,Coffea canephora
sp|A0A2P1GIY9|REDX2_CATRO,CAI9113271.1,63.208,318,116,1,6,323,12,328,8.01e-155,444.0,83.02,Oldenlandia corymbosa var. corymbosa
sp|A0A2P1GIY9|REDX2_CATRO,CAI9113270.1,63.208,318,116,1,6,323,72,388,1.24e-153,443.0,83.02,Oldenlandia corymbosa var. corymbosa
sp|A0A2P1GIY9|REDX2_CATRO,XP_028805520.1,61.61,323,123,1,1,323,1,322,6.53e-152,436.0,80.8,Neltuma alba
sp|A0A2P1GIY9|REDX2_CATRO,CAI9113273.1,62.08,327,117,2,2,322,4,329,9.989999999999999e-152,436.0,80.43,Oldenlandia corymbosa var. corymbosa
sp|A0A2P1GIY9|REDX2_CATRO,CDP20574.1,63.072,306,112,1,18,323,1,305,2.81e-150,431.0,82.68,Coffea canephora
sp|A0A2P1GIY9|REDX2_CATRO,CAI9113261.1,61.006,318,123,1,6,323,11,327,1.03e-149,431.0,82.08,Oldenlandia corymbosa var. corymbosa
sp|A0A2P1GIY9|REDX2_CATRO,CAI9113248.1,62.382,319,118,2,6,323,11,328,2.62e-148,427.0,80.88,Oldenlandia corymbosa var. corymbosa
sp|A0A2P1GIY9|REDX2_CATRO,CAI9113260.1,63.636,319,114,2,6,323,11,328,1.15e-147,426.0,80.25,Oldenlandia corymbosa var. corymbosa
sp|A0A2P1GIY9|REDX2_CATRO,CAI9113278.1,60.938,320,124,1,4,323,6,324,6.06e-147,424.0,80.31,Oldenlandia corymbosa var. corymbosa
sp|A0A2P1GIY9|REDX2_CATRO,KAL9334803.1,61.18,322,123,2,3,323,2,322,1.15e-146,423.0,81.37,Populus x canadensis
sp|A0A2P1GIY9|REDX2_CATRO,KAK4280623.1,60.681,323,126,1,1,323,1,322,1.16e-146,423.0,79.57,Acacia crassicarpa
sp|A0A2P1GIY9|REDX2_CATRO,PIN18758.1,60.188,319,126,1,5,323,1,318,1.2299999999999999e-146,423.0,80.56,Handroanthus impetiginosus
sp|A0A2P1GIY9|REDX2_CATRO,XP_059647621.1,60.312,320,126,1,3,322,2,320,2.14e-146,422.0,80.0,Cornus florida
sp|A0A2P1GIY9|REDX2_CATRO,KAK9277910.1,63.009,319,116,2,6,323,5,322,2.7e-146,422.0,79.94,Liquidambar formosana
sp|A0A2P1GIY9|REDX2_CATRO,XP_042501615.1,60.883,317,122,2,7,323,6,320,2.8999999999999997e-146,422.0,81.7,Macadamia integrifolia
sp|A0A2P1GIY9|REDX2_CATRO,XP_038680599.1,61.18,322,123,2,2,322,3,323,4.02e-146,422.0,81.06,Tripterygium wilfordii
sp|A0A2P1GIY9|REDX2_CATRO,XP_027125635.2,64.527,296,103,2,1,295,1,295,1.09e-145,419.0,84.46,Coffea arabica
sp|A0A2P1GIY9|REDX2_CATRO,XP_038687751.1,61.635,318,121,1,6,323,5,321,1.12e-145,421.0,80.82,Tripterygium wilfordii
sp|A0A2P1GIY9|REDX2_CATRO,KAI9087327.1,60.991,323,125,1,1,323,1,322,1.54e-145,420.0,79.57,Acacia pycnantha
sp|A0A2P1GIY9|REDX2_CATRO,XP_061956522.1,61.18,322,123,2,3,323,2,322,1.7e-145,420.0,81.06,Populus nigra
sp|A0A2P1GIY9|REDX2_CATRO,XP_059643953.1,60.125,321,126,2,3,322,2,321,1.75e-145,420.0,80.69,Cornus florida
sp|A0A2P1GIY9|REDX2_CATRO,KAI5568665.1,60.87,322,124,2,3,323,2,322,2.23e-145,420.0,81.06,Populus trichocarpa
sp|A0A2P1GIY9|REDX2_CATRO,XP_011000749.1,60.248,322,126,2,3,323,2,322,3.03e-145,419.0,81.06,Populus euphratica
sp|A0A2P1GIY9|REDX2_CATRO,KAJ9674295.1,60.377,318,124,2,6,322,5,321,6.59e-145,419.0,81.45,Vitis rotundifolia
sp|A0A2P1GIY9|REDX2_CATRO,PIN18776.1,59.561,319,128,1,5,323,1,318,9.89e-145,418.0,80.25,Handroanthus impetiginosus
sp|A0A2P1GIY9|REDX2_CATRO,XP_052301801.1,60.559,322,125,2,3,323,2,322,2.4700000000000002e-144,417.0,80.75,Populus trichocarpa
sp|A0A2P1GIW7|SAT_CATRO,YBV67932.1,77.197,421,93,3,1,420,1,419,0.0,690.0,89.79,Tabernanthe iboga
sp|A0A2P1GIW7|SAT_CATRO,Q70PR7.2,70.449,423,119,5,1,420,1,420,0.0,615.0,83.69,Rauvolfia serpentina
sp|A0A2P1GIW7|SAT_CATRO,CAK9172568.1,47.38,439,206,9,1,420,9,441,2.1399999999999998e-135,403.0,66.74,Ilex paraguariensis
sp|A0A2P1GIW7|SAT_CATRO,XP_059644671.1,49.057,424,192,8,4,410,5,421,2.22e-134,400.0,66.98,Cornus florida
sp|A0A2P1GIW7|SAT_CATRO,XP_059638881.1,48.936,423,198,7,4,412,3,421,3.19e-133,397.0,65.96,Cornus florida
sp|A0A2P1GIW7|SAT_CATRO,XP_059658977.1,46.977,430,204,9,5,417,6,428,1.2700000000000001e-132,395.0,67.21,Cornus florida
sp|A0A2P1GIW7|SAT_CATRO,CAK9168613.1,47.059,425,207,6,1,410,1,422,6.51e-131,391.0,66.35,Ilex paraguariensis
sp|A0A2P1GIW7|SAT_CATRO,XP_071902017.1,47.926,434,204,9,4,419,3,432,1.24e-129,388.0,65.9,Coffea arabica
sp|A0A2P1GIW7|SAT_CATRO,XP_027169292.1,47.465,434,206,9,4,419,3,432,5.479999999999999e-128,384.0,66.36,Coffea eugenioides
sp|A0A2P1GIW7|SAT_CATRO,KAA8542165.1,48.086,418,193,9,4,407,5,412,4.18e-127,381.0,65.07,Nyssa sinensis
sp|A0A2P1GIW7|SAT_CATRO,CAK9172671.1,48.364,428,196,8,1,410,6,426,8.48e-127,381.0,67.29,Ilex paraguariensis
sp|A0A2P1GIW7|SAT_CATRO,XP_027169294.1,45.805,441,207,11,5,418,1,436,3.03e-126,380.0,65.99,Coffea eugenioides
sp|A0A2P1GIW7|SAT_CATRO,XP_071902536.1,45.578,441,208,11,5,418,1,436,3.23e-126,380.0,66.21,Coffea arabica
sp|A0A2P1GIW7|SAT_CATRO,PIN14892.1,45.498,422,210,8,4,414,5,417,4.67e-126,379.0,64.93,Handroanthus impetiginosus
sp|A0A2P1GIW7|SAT_CATRO,CDP15031.1,45.169,445,212,11,1,418,1,440,2.28e-124,375.0,65.62,Coffea canephora
sp|A0A2P1GIW7|SAT_CATRO,KAA8542163.1,47.045,423,195,9,4,407,108,520,5.140000000000001e-123,375.0,64.07,Nyssa sinensis
sp|A0A2P1GIW7|SAT_CATRO,XP_059644282.1,44.941,425,210,8,4,410,5,423,8.17e-123,370.0,65.18,Cornus florida
sp|A0A2P1GIW7|SAT_CATRO,XP_027162825.1,46.774,434,209,9,1,414,1,432,1.15e-121,368.0,63.13,Coffea eugenioides
sp|A0A2P1GIW7|SAT_CATRO,CDP08574.1,46.224,437,213,9,1,417,1,435,1.49e-121,367.0,63.39,Coffea canephora
sp|A0A2P1GIW7|SAT_CATRO,KAL3512591.1,45.455,440,213,11,1,415,1,438,5.53e-121,366.0,65.68,Cinchona calisaya
sp|A0A2P1GIW7|SAT_CATRO,XP_027109682.2,46.544,434,210,9,1,414,1,432,5.66e-121,366.0,63.36,Coffea arabica
sp|A0A2P1GIW7|SAT_CATRO,KAL3533129.1,46.154,442,201,11,1,414,1,433,1.4799999999999999e-120,365.0,64.25,Cinchona calisaya
sp|A0A2P1GIW7|SAT_CATRO,KAI3472586.1,47.281,423,197,11,4,411,5,416,5.68e-120,363.0,66.19,Paulownia fortunei
sp|A0A2P1GIW7|SAT_CATRO,KAL2515212.1,46.604,427,198,10,1,409,1,415,6.98e-119,360.0,65.34,Forsythia ovata
sp|A0A2P1GIW7|SAT_CATRO,PIN14889.1,43.972,423,215,8,5,414,6,419,2.74e-118,359.0,64.3,Handroanthus impetiginosus
sp|A0A2P1GIW7|SAT_CATRO,KAA8542162.1,45.626,423,201,9,4,407,44,456,3.28e-118,360.0,63.83,Nyssa sinensis
sp|A0A2P1GIW7|SAT_CATRO,XP_059638879.1,44.917,423,211,7,4,410,5,421,6.44e-118,358.0,65.01,Cornus florida
sp|A0A2P1GIW7|SAT_CATRO,KAL2515215.1,44.626,428,206,9,4,409,3,421,8.680000000000001e-117,355.0,64.02,Forsythia ovata
sp|A0A2P1GIW7|SAT_CATRO,XUJ55407.1,44.755,429,214,8,4,419,6,424,1.37e-116,354.0,61.07,Rauvolfia serpentina
sp|A0A2P1GIW7|SAT_CATRO,KAL2515092.1,43.925,428,209,9,4,409,3,421,1.46e-116,354.0,64.95,Forsythia ovata
sp|A0A2P1GIW7|SAT_CATRO,KAL2515218.1,44.159,428,208,9,4,409,3,421,2.74e-116,353.0,64.49,Forsythia ovata
sp|A0A2P1GIW7|SAT_CATRO,XP_071902535.1,46.585,410,197,9,4,395,3,408,3.6000000000000003e-116,353.0,65.37,Coffea arabica
sp|A0A2P1GIW7|SAT_CATRO,CAK9143472.1,46.582,395,193,6,31,410,187,578,3.77e-116,358.0,65.32,Ilex paraguariensis
sp|A0A2P1GIW7|SAT_CATRO,CAK9143472.1,48.168,191,96,1,1,191,1,188,4.54e-51,189.0,70.16,Ilex paraguariensis
sp|A0A2P1GIW7|SAT_CATRO,XP_009602470.1,41.844,423,216,9,1,405,1,411,9.49e-116,352.0,65.96,Nicotiana tomentosiformis
sp|A0A2P1GIW7|SAT_CATRO,KAL2515373.1,44.393,428,207,9,4,409,3,421,1.04e-115,352.0,63.79,Forsythia ovata
sp|A0A2P1GIW7|SAT_CATRO,PIN01255.1,44.418,421,213,7,4,414,5,414,1.34e-115,352.0,62.47,Handroanthus impetiginosus
sp|A0A2P1GIW7|SAT_CATRO,KAL2515346.1,43.692,428,210,9,4,409,3,421,2.86e-115,351.0,64.25,Forsythia ovata
sp|A0A2P1GIW7|SAT_CATRO,XP_016477365.1,41.608,423,217,9,1,405,1,411,3.34e-115,350.0,65.96,Nicotiana tabacum
sp|A0A2P1GIW7|SAT_CATRO,KAL3512592.1,44.622,437,215,10,4,419,3,433,8.51e-115,350.0,64.3,Cinchona calisaya
sp|A0A2P1GIW7|SAT_CATRO,XP_022862234.1,45.346,419,200,10,5,404,4,412,1.3e-114,349.0,64.2,Olea europaea var. sylvestris
sp|A0A2P1GIW7|SAT_CATRO,KAI3463653.1,44.313,422,211,9,1,407,1,413,1.32e-114,349.0,64.45,Paulownia fortunei
sp|A0A2P1GIW7|SAT_CATRO,KAL7161773.1,43.439,442,219,13,1,415,1,438,4.5199999999999996e-114,348.0,63.35,Camellia fascicularis
sp|A0A2P1GIW7|SAT_CATRO,KAL2492306.1,44.444,432,205,10,4,409,3,425,4.55e-114,348.0,63.89,Abeliophyllum distichum
sp|A0A2P1GIW7|SAT_CATRO,CAA2939542.1,45.215,418,200,10,5,403,4,411,5.43e-114,347.0,64.11,Olea europaea subsp. europaea
sp|A0A2P1GIW7|SAT_CATRO,KAL2515219.1,43.458,428,211,9,4,409,3,421,8.37e-114,347.0,63.79,Forsythia ovata
sp|A0A2P1GIW7|SAT_CATRO,XP_009773462.2,43.365,422,209,10,1,403,1,411,9.24e-114,347.0,65.17,Nicotiana sylvestris
sp|A0A2P1GIW7|SAT_CATRO,KAL2515216.1,43.458,428,211,9,4,409,3,421,9.43e-114,347.0,63.55,Forsythia ovata
tr|Q9M7N7|Q9M7N7_CATRO,AFI71457.1,71.351,555,138,7,1,554,1,535,0.0,799.0,80.0,Rauvolfia verticillata
tr|Q9M7N7|Q9M7N7_CATRO,Q8GU20.1,70.631,555,138,6,1,554,1,531,0.0,799.0,79.82,Rauvolfia serpentina
tr|Q9M7N7|Q9M7N7_CATRO,YBV67927.1,71.54,513,125,5,45,554,41,535,0.0,757.0,81.48,Tabernanthe iboga
tr|Q9M7N7|Q9M7N7_CATRO,KAM7508712.1,54.409,533,205,7,46,554,12,530,0.0,591.0,68.86,Lonicera macranthoides
tr|Q9M7N7|Q9M7N7_CATRO,KAM7512045.1,54.409,533,205,7,46,554,12,530,0.0,590.0,68.67,Lonicera macranthoides
tr|Q9M7N7|Q9M7N7_CATRO,KAM7508710.1,54.034,533,207,7,46,554,12,530,0.0,586.0,68.48,Lonicera macranthoides
tr|Q9M7N7|Q9M7N7_CATRO,KAM7512042.1,54.034,533,207,7,46,554,12,530,0.0,584.0,68.29,Lonicera macranthoides
tr|Q9M7N7|Q9M7N7_CATRO,WNF20694.1,53.383,532,202,7,46,547,17,532,0.0,579.0,67.48,Mitragyna speciosa
tr|Q9M7N7|Q9M7N7_CATRO,KAL3533007.1,52.328,537,214,6,46,554,17,539,0.0,576.0,68.16,Cinchona calisaya
tr|Q9M7N7|Q9M7N7_CATRO,KAL3533003.1,54.921,508,187,6,46,525,17,510,0.0,575.0,69.69,Cinchona calisaya
tr|Q9M7N7|Q9M7N7_CATRO,9LF6_A,52.166,554,216,10,29,554,1,533,0.0,573.0,67.69,Gelsemium sempervirens
tr|Q9M7N7|Q9M7N7_CATRO,XP_059634684.1,53.502,514,218,6,45,553,18,515,0.0,559.0,68.48,Cornus florida
tr|Q9M7N7|Q9M7N7_CATRO,UTN00717.1,53.475,518,201,6,45,536,17,520,0.0,556.0,68.92,Centaurium erythraea subsp. erythraea
tr|Q9M7N7|Q9M7N7_CATRO,UTN00716.1,53.282,518,202,6,45,536,17,520,0.0,555.0,69.11,Centaurium erythraea subsp. erythraea
tr|Q9M7N7|Q9M7N7_CATRO,KAM7508701.1,51.224,531,225,6,45,554,8,525,0.0,555.0,67.61,Lonicera macranthoides
tr|Q9M7N7|Q9M7N7_CATRO,AES93119.1,51.648,546,221,8,33,553,5,532,0.0,553.0,66.67,Camptotheca acuminata
tr|Q9M7N7|Q9M7N7_CATRO,KAM7511443.1,52.022,544,213,9,43,554,15,542,0.0,550.0,65.99,Lonicera macranthoides
tr|Q9M7N7|Q9M7N7_CATRO,KAM7508125.1,51.838,544,214,9,43,554,15,542,0.0,548.0,65.81,Lonicera macranthoides
tr|Q9M7N7|Q9M7N7_CATRO,KAK3034898.1,52.158,533,215,9,30,538,13,529,0.0,547.0,66.04,Escallonia herrerae
tr|Q9M7N7|Q9M7N7_CATRO,XP_058200437.1,51.233,527,210,6,44,537,22,534,0.0,547.0,65.65,Rhododendron vialii
tr|Q9M7N7|Q9M7N7_CATRO,KAA8549635.1,52.682,522,203,8,45,539,7,511,0.0,547.0,66.86,Nyssa sinensis
tr|Q9M7N7|Q9M7N7_CATRO,XP_059652677.1,54.4,500,198,7,46,529,16,501,0.0,546.0,67.8,Cornus florida
tr|Q9M7N7|Q9M7N7_CATRO,Q9SPP9.1,53.096,533,213,7,46,553,17,537,0.0,545.0,67.35,Rauvolfia serpentina
tr|Q9M7N7|Q9M7N7_CATRO,KAI7991254.1,53.4,500,214,4,40,529,30,520,0.0,543.0,68.8,Camellia lanceoleosa
tr|Q9M7N7|Q9M7N7_CATRO,CAL5433809.1,53.089,518,211,7,30,529,17,520,0.0,541.0,67.37,Camellia sinensis
tr|Q9M7N7|Q9M7N7_CATRO,CAL5357933.1,52.896,518,212,7,30,529,17,520,0.0,541.0,67.18,Camellia sinensis
tr|Q9M7N7|Q9M7N7_CATRO,4ATD_A,54.851,505,191,7,46,525,17,509,0.0,541.0,69.11,Rauvolfia serpentina
tr|Q9M7N7|Q9M7N7_CATRO,XUU14067.1,50.766,522,215,9,45,540,12,517,0.0,540.0,67.43,Camptotheca acuminata
tr|Q9M7N7|Q9M7N7_CATRO,CAL5437784.1,52.896,518,212,7,30,529,17,520,0.0,540.0,67.37,Camellia sinensis
tr|Q9M7N7|Q9M7N7_CATRO,KAI8526351.1,50.867,519,208,6,44,529,22,526,0.0,540.0,66.09,Rhododendron molle
tr|Q9M7N7|Q9M7N7_CATRO,3U57_A,54.653,505,192,7,46,525,17,509,0.0,540.0,69.11,Rauvolfia serpentina
tr|Q9M7N7|Q9M7N7_CATRO,KAL7227099.1,53.2,500,215,4,40,529,30,520,0.0,539.0,68.2,Camellia fascicularis
tr|Q9M7N7|Q9M7N7_CATRO,XP_082755941.1,52.896,518,212,7,30,529,21,524,0.0,539.0,66.99,Camellia sinensis
tr|Q9M7N7|Q9M7N7_CATRO,GMQ00632.1,52.51,518,214,7,30,529,17,520,0.0,538.0,66.99,Camellia sinensis var. sinensis
tr|Q9M7N7|Q9M7N7_CATRO,KAL7199246.1,53.0,500,216,4,40,529,30,520,0.0,537.0,68.2,Camellia fascicularis
tr|Q9M7N7|Q9M7N7_CATRO,GLT57776.1,54.786,491,201,5,46,529,29,505,0.0,537.0,69.25,Shorea laevis
tr|Q9M7N7|Q9M7N7_CATRO,GMD25905.1,50.973,514,210,7,46,530,22,522,0.0,537.0,68.68,Ipomoea batatas
tr|Q9M7N7|Q9M7N7_CATRO,QCD88437.1,53.157,491,209,6,46,529,38,514,0.0,536.0,71.08,Vigna unguiculata
tr|Q9M7N7|Q9M7N7_CATRO,KAL3533004.1,50.279,537,208,7,46,554,17,522,0.0,536.0,65.18,Cinchona calisaya
tr|Q9M7N7|Q9M7N7_CATRO,XP_027910736.2,53.36,491,208,6,46,529,38,514,0.0,536.0,71.08,Vigna unguiculata
tr|Q9M7N7|Q9M7N7_CATRO,XP_027910735.2,53.36,491,208,6,46,529,38,514,0.0,536.0,71.08,Vigna unguiculata
tr|Q9M7N7|Q9M7N7_CATRO,KAL2481845.1,50.672,521,220,5,46,545,50,554,0.0,536.0,66.41,Abeliophyllum distichum
tr|Q9M7N7|Q9M7N7_CATRO,XP_027174620.1,53.862,492,210,8,46,534,11,488,0.0,535.0,68.7,Coffea eugenioides
sp|Q05047|SLS1_CATRO,AGX93047.1,93.321,524,35,0,1,524,1,524,0.0,1030.0,96.56,Rauvolfia serpentina
sp|Q05047|SLS1_CATRO,AGX93046.1,92.366,524,40,0,1,524,1,524,0.0,1019.0,96.56,Amsonia hubrichtii
sp|Q05047|SLS1_CATRO,AGX93049.1,91.221,524,46,0,1,524,1,524,0.0,1016.0,96.18,Vinca minor
sp|Q05047|SLS1_CATRO,XHC56421.1,92.912,522,37,0,1,522,1,522,0.0,999.0,96.93,Ochrosia elliptica
sp|Q05047|SLS1_CATRO,AGX93048.1,91.031,524,47,0,1,524,1,524,0.0,970.0,95.42,Tabernaemontana elegans
sp|Q05047|SLS1_CATRO,WIE96234.1,86.372,521,71,0,3,523,1,521,0.0,949.0,92.9,Mitragyna speciosa
sp|Q05047|SLS1_CATRO,KAL3537460.1,85.221,521,77,0,3,523,1,521,0.0,941.0,93.09,Cinchona calisaya
sp|Q05047|SLS1_CATRO,QWX38536.1,83.174,523,87,1,1,523,1,522,0.0,931.0,92.93,Ophiorrhiza pumila
sp|Q05047|SLS1_CATRO,WRW51048.1,84.453,521,81,0,3,523,1,521,0.0,931.0,92.51,Uncaria rhynchophylla
sp|Q05047|SLS1_CATRO,BAP90521.1,83.527,516,85,0,8,523,5,520,0.0,926.0,92.83,Ophiorrhiza pumila
sp|Q05047|SLS1_CATRO,WMS56962.1,76.628,522,121,1,1,522,1,521,0.0,866.0,89.27,Nothapodytes tomentosa
sp|Q05047|SLS1_CATRO,KAM7476746.1,77.539,512,115,0,11,522,10,521,0.0,865.0,88.48,Lonicera macranthoides
sp|Q05047|SLS1_CATRO,AGX93044.1,76.346,520,123,0,3,522,1,520,0.0,864.0,88.46,Lonicera japonica
sp|Q05047|SLS1_CATRO,KAM7472525.1,76.154,520,124,0,3,522,1,520,0.0,863.0,88.46,Lonicera macranthoides
sp|Q05047|SLS1_CATRO,KAM7476744.1,75.962,520,125,0,3,522,1,520,0.0,862.0,88.46,Lonicera macranthoides
sp|Q05047|SLS1_CATRO,AQW38832.1,76.054,522,124,1,1,522,1,521,0.0,862.0,88.89,Nothapodytes nimmoniana
sp|Q05047|SLS1_CATRO,AGX93045.1,77.027,518,119,0,5,522,1,518,0.0,861.0,88.42,Cinchona calisaya
sp|Q05047|SLS1_CATRO,KAM7472526.1,78.884,502,106,0,21,522,1,502,0.0,861.0,89.44,Lonicera macranthoides
sp|Q05047|SLS1_CATRO,WHM27864.1,74.664,521,132,0,3,523,1,521,0.0,860.0,89.25,Gentiana crassicaulis
sp|Q05047|SLS1_CATRO,KAL3537457.1,77.027,518,119,0,5,522,1,518,0.0,859.0,88.03,Cinchona calisaya
sp|Q05047|SLS1_CATRO,WHM27863.1,74.472,521,133,0,3,523,1,521,0.0,857.0,88.87,Gentiana crassicaulis
sp|Q05047|SLS1_CATRO,KAL3516465.1,76.301,519,123,0,5,523,1,519,0.0,855.0,88.82,Cinchona calisaya
sp|Q05047|SLS1_CATRO,XYA23384.1,76.85,527,116,5,1,522,1,526,0.0,852.0,88.43,Carapichea ipecacuanha
sp|Q05047|SLS1_CATRO,QAS69007.1,74.615,520,132,0,3,522,1,520,0.0,852.0,89.04,Swertia mussotii
sp|Q05047|SLS1_CATRO,BBI55002.1,73.129,521,140,0,3,523,1,521,0.0,838.0,87.72,Swertia japonica
sp|Q05047|SLS1_CATRO,WHM27862.1,73.964,507,132,0,3,509,1,507,0.0,827.0,88.56,Gentiana crassicaulis
sp|Q05047|SLS1_CATRO,QWX38538.1,70.058,521,155,1,3,522,1,521,0.0,798.0,85.99,Ophiorrhiza pumila
sp|Q05047|SLS1_CATRO,KAM7523456.1,70.385,520,154,0,3,522,1,520,0.0,794.0,83.85,Lonicera macranthoides
sp|Q05047|SLS1_CATRO,QWX38537.1,74.597,496,124,2,3,496,1,496,0.0,794.0,86.9,Ophiorrhiza pumila
sp|Q05047|SLS1_CATRO,KAM7528991.1,68.846,520,162,0,3,522,1,520,0.0,781.0,83.65,Lonicera macranthoides
sp|Q05047|SLS1_CATRO,KAL3502754.1,69.674,521,158,0,3,523,1,521,0.0,778.0,85.41,Cinchona calisaya
sp|Q05047|SLS1_CATRO,KAL3537465.1,67.054,516,161,1,6,521,3,509,0.0,759.0,83.14,Cinchona calisaya
sp|Q05047|SLS1_CATRO,QNL13416.1,64.885,524,184,0,1,524,1,524,0.0,758.0,83.4,Camptotheca acuminata
sp|Q05047|SLS1_CATRO,QDC27813.1,64.943,522,183,0,3,524,1,522,0.0,758.0,82.76,Camptotheca acuminata
sp|Q05047|SLS1_CATRO,KAA8526713.1,65.192,520,181,0,3,522,1,520,0.0,756.0,82.5,Nyssa sinensis
sp|Q05047|SLS1_CATRO,KAA8524066.1,64.299,521,186,0,3,523,1,521,0.0,752.0,82.92,Nyssa sinensis
sp|Q05047|SLS1_CATRO,KAM7523457.1,67.115,520,158,1,3,522,1,507,0.0,751.0,81.54,Lonicera macranthoides
sp|Q05047|SLS1_CATRO,QDC27812.1,63.359,524,192,0,1,524,1,524,0.0,749.0,82.63,Camptotheca acuminata
sp|Q05047|SLS1_CATRO,ADU19849.1,63.359,524,192,0,1,524,1,524,0.0,749.0,82.63,Camptotheca acuminata
sp|Q05047|SLS1_CATRO,KAA8526716.1,64.231,520,186,0,3,522,1,520,0.0,746.0,81.15,Nyssa sinensis
sp|Q05047|SLS1_CATRO,XYA23391.1,64.672,518,182,1,5,522,1,517,0.0,744.0,82.82,Alangium salviifolium
sp|Q05047|SLS1_CATRO,KAA8526717.1,64.231,520,186,0,3,522,1,520,0.0,743.0,80.96,Nyssa sinensis
sp|Q05047|SLS1_CATRO,QNL13418.1,60.461,521,203,1,3,523,1,518,0.0,695.0,78.89,Camptotheca acuminata
sp|Q05047|SLS1_CATRO,XP_059636257.1,59.302,516,207,3,10,524,30,543,0.0,675.0,79.46,Cornus florida
sp|P18417|STSY_CATRO,P68175.1,78.977,352,65,3,1,352,1,343,0.0,562.0,89.2,Rauvolfia serpentina
sp|P18417|STSY_CATRO,2FP8_A,82.209,326,53,2,27,352,1,321,0.0,559.0,91.72,Rauvolfia serpentina
sp|P18417|STSY_CATRO,8WKL_A,82.919,322,50,2,31,352,1,317,0.0,558.0,92.24,Rauvolfia serpentina
sp|P18417|STSY_CATRO,P68174.1,79.083,349,64,3,4,352,2,341,0.0,557.0,89.4,Rauvolfia mannii
sp|P18417|STSY_CATRO,6N5V_A,82.812,320,50,2,33,352,1,315,0.0,554.0,92.19,Rauvolfia serpentina
sp|P18417|STSY_CATRO,2FPB_A,81.988,322,53,2,31,352,5,321,0.0,548.0,90.68,Rauvolfia serpentina
sp|P18417|STSY_CATRO,2V91_A,83.553,304,48,1,36,339,1,302,0.0,539.0,93.09,Rauvolfia serpentina
sp|P18417|STSY_CATRO,AEY82399.1,78.125,320,67,2,33,352,20,336,0.0,528.0,88.12,Vinca minor
sp|P18417|STSY_CATRO,AEY82398.1,71.935,310,84,2,37,346,31,337,8.26e-171,486.0,87.42,Tabernaemontana elegans
sp|P18417|STSY_CATRO,YGO55951.1,55.398,352,145,4,1,352,1,340,4.03e-137,401.0,73.01,Gelsemium elegans
sp|P18417|STSY_CATRO,AXK92563.1,54.519,343,136,4,5,344,7,332,2.65e-134,394.0,73.76,Gelsemium sempervirens
sp|P18417|STSY_CATRO,USE06681.1,54.572,339,138,7,11,348,1,324,4.5399999999999994e-126,373.0,72.27,Uncaria rhynchophylla
sp|P18417|STSY_CATRO,KAL3524955.1,58.333,300,116,4,39,337,32,323,8.869999999999999e-126,372.0,76.33,Cinchona calisaya
